timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2023-01-01 20:30:00,16609.00,16616.50,16592.00,16593.80,2127.685,2023-01-01 20:59:59,35329654.55740,12819,828.301,13753857.55630,0
2023-01-01 21:00:00,16593.70,16598.70,16584.10,16593.50,2006.371,2023-01-01 21:29:59,33287996.31190,12613,820.467,13612573.57130,0
2023-01-01 21:30:00,16593.50,16599.70,16590.50,16597.60,1034.255,2023-01-01 21:59:59,17163083.55450,8989,476.538,7908111.37430,0
2023-01-01 22:00:00,16597.60,16605.40,16579.10,16588.20,2139.050,2023-01-01 22:29:59,35492982.94630,13298,919.444,15256886.86310,0
2023-01-01 22:30:00,16588.30,16594.50,16584.80,16594.40,1494.632,2023-01-01 22:59:59,24796633.87060,8703,951.595,15787314.75070,0
2023-01-01 23:00:00,16594.40,16617.40,16594.40,16599.70,2922.368,2023-01-01 23:29:59,48531420.69260,15302,1468.168,24381765.55630,0
2023-01-01 23:30:00,16599.70,16611.80,16594.70,16610.30,2117.844,2023-01-01 23:59:59,35161479.74910,10729,1063.174,17651426.36220,0
2023-01-02 00:00:00,16610.40,16618.40,16579.90,16580.30,3508.226,2023-01-02 00:29:59,58242788.48460,19108,1432.712,23786431.30240,0
2023-01-02 00:30:00,16580.20,16589.40,16572.90,16578.00,2265.976,2023-01-02 00:59:59,37568535.82570,12831,943.282,15638950.23560,0
2023-01-02 01:00:00,16578.00,16579.30,16541.20,16560.50,7819.548,2023-01-02 01:29:59,129455223.67790,32196,3401.658,56314532.48760,0
2023-01-02 01:30:00,16560.40,16566.90,16556.00,16556.50,1712.681,2023-01-02 01:59:59,28365157.22490,9046,794.386,13156740.70750,0
2023-01-02 02:00:00,16556.50,16572.00,16547.50,16569.60,1800.724,2023-01-02 02:29:59,29827116.73370,9830,1030.401,17068171.74040,0
2023-01-02 02:30:00,16569.60,16587.10,16567.50,16580.40,1491.479,2023-01-02 02:59:59,24725929.77490,8505,950.751,15761359.31250,0
2023-01-02 03:00:00,16580.40,16586.50,16575.00,16575.90,1270.827,2023-01-02 03:29:59,21071591.31350,7056,608.126,10083376.40060,0
2023-01-02 03:30:00,16575.90,16700.70,16575.90,16654.60,16772.285,2023-01-02 03:59:59,279366662.47370,66752,10137.768,168841303.57190,0
2023-01-02 04:00:00,16654.70,16665.00,16626.30,16633.80,5634.133,2023-01-02 04:29:59,93780846.00390,28840,2505.929,41712321.14390,0
2023-01-02 04:30:00,16633.80,16641.80,16621.80,16631.80,2571.334,2023-01-02 04:59:59,42762786.67850,13208,1127.639,18753496.16690,0
2023-01-02 05:00:00,16631.80,16635.60,16612.80,16627.20,3354.198,2023-01-02 05:29:59,55753490.35040,14982,1692.944,28140537.95770,0
2023-01-02 05:30:00,16627.20,16653.80,16618.40,16640.00,3528.444,2023-01-02 05:59:59,58715057.65230,16822,1877.323,31239686.45770,0
2023-01-02 06:00:00,16640.10,16654.80,16639.90,16639.90,2007.773,2023-01-02 06:29:59,33423397.50750,11717,937.386,15604676.16590,0
2023-01-02 06:30:00,16639.90,16640.00,16627.80,16632.40,2072.217,2023-01-02 06:59:59,34465991.60530,10829,1018.133,16933580.74030,0
2023-01-02 07:00:00,16632.50,16767.80,16630.80,16728.30,24761.681,2023-01-02 07:29:59,413863435.33584,91170,13671.142,228500217.93564,0
2023-01-02 07:30:00,16728.40,16752.80,16708.60,16712.50,9405.692,2023-01-02 07:59:59,157354610.02650,45867,4649.159,77784507.93920,0
2023-01-02 08:00:00,16712.60,16764.00,16701.00,16731.80,10586.851,2023-01-02 08:29:59,177147001.20190,44640,5481.263,91720781.27600,0
2023-01-02 08:30:00,16731.80,16747.90,16719.20,16724.50,4480.600,2023-01-02 08:59:59,74973808.68280,22599,2150.966,35994138.05170,0
2023-01-02 09:00:00,16724.60,16735.90,16711.80,16716.00,4224.251,2023-01-02 09:29:59,70639690.58830,21628,1857.430,31061653.81480,0
2023-01-02 09:30:00,16716.00,16726.90,16705.10,16710.00,3204.183,2023-01-02 09:59:59,53553917.60060,17717,1564.369,26146979.16770,0
2023-01-02 10:00:00,16710.00,16759.80,16703.20,16724.30,5726.462,2023-01-02 10:29:59,95805889.01370,26751,3079.522,51525988.33290,0
2023-01-02 10:30:00,16724.30,16734.00,16713.00,16720.20,2552.952,2023-01-02 10:59:59,42693037.64330,13963,1271.585,21265378.27770,0
2023-01-02 11:00:00,16720.10,16724.40,16708.60,16708.60,2371.921,2023-01-02 11:29:59,39646260.18800,13202,1053.030,17601445.01670,0
2023-01-02 11:30:00,16708.70,16734.00,16696.00,16728.50,4403.411,2023-01-02 11:59:59,73604566.78270,22383,2171.738,36307129.32120,0
2023-01-02 12:00:00,16728.40,16736.10,16722.60,16729.70,2427.834,2023-01-02 12:29:59,40616298.65960,15786,1196.919,20024072.99020,0
2023-01-02 12:30:00,16729.70,16729.70,16713.00,16713.20,2250.738,2023-01-02 12:59:59,37632624.60360,15106,1053.651,17617305.78700,0
2023-01-02 13:00:00,16713.20,16716.50,16705.70,16710.80,2498.442,2023-01-02 13:29:59,41750823.17180,15820,1211.031,20237111.69100,0
2023-01-02 13:30:00,16710.80,16712.00,16674.30,16687.80,7547.639,2023-01-02 13:59:59,125980682.03090,34346,3176.036,53013052.28890,0
2023-01-02 14:00:00,16687.70,16702.50,16683.50,16683.60,3357.719,2023-01-02 14:29:59,56053724.13260,17225,1765.145,29468361.67280,0
2023-01-02 14:30:00,16683.60,16697.60,16665.00,16694.80,5577.870,2023-01-02 14:59:59,93054118.58310,22951,3112.603,51929821.75660,0
2023-01-02 15:00:00,16694.70,16720.10,16688.40,16710.60,5440.815,2023-01-02 15:29:59,90892577.43240,22651,3156.709,52737077.28570,0
2023-01-02 15:30:00,16710.60,16744.80,16710.60,16729.20,6760.179,2023-01-02 15:59:59,113084299.78070,34162,3584.713,59963585.81470,0
2023-01-02 16:00:00,16729.20,16732.90,16713.10,16726.40,3133.912,2023-01-02 16:29:59,52409642.17320,15467,1390.743,23258025.49650,0
2023-01-02 16:30:00,16726.40,16730.70,16704.00,16704.10,3414.116,2023-01-02 16:59:59,57086228.11720,15223,1143.129,19112667.36640,0
2023-01-02 17:00:00,16704.10,16711.40,16702.60,16711.30,2882.531,2023-01-02 17:29:59,48157366.39530,13130,1297.687,21680602.97010,0
2023-01-02 17:30:00,16711.40,16716.50,16705.90,16710.10,1232.783,2023-01-02 17:59:59,20598951.53470,8150,648.065,10828972.45680,0
2023-01-02 18:00:00,16710.00,16710.10,16703.90,16708.00,1217.114,2023-01-02 18:29:59,20334246.19200,8079,649.170,10845771.95690,0
2023-01-02 18:30:00,16707.90,16725.80,16704.00,16718.30,1971.759,2023-01-02 18:59:59,32958995.98120,11444,1197.482,20016875.49260,0
2023-01-02 19:00:00,16718.30,16721.30,16711.10,16711.20,994.334,2023-01-02 19:29:59,16622303.31070,7272,444.873,7436971.59130,0
2023-01-02 19:30:00,16711.20,16732.10,16711.10,16730.50,1703.448,2023-01-02 19:59:59,28486933.34590,9812,1075.448,17984661.08990,0
2023-01-02 20:00:00,16730.50,16732.00,16702.70,16724.70,2682.437,2023-01-02 20:29:59,44841302.71430,13438,1256.471,21002347.90220,0
2023-01-02 20:30:00,16724.70,16727.70,16715.00,16722.80,1153.657,2023-01-02 20:59:59,19292586.89250,7359,599.250,10021309.75880,0
2023-01-02 21:00:00,16722.70,16729.30,16715.00,16720.80,1288.295,2023-01-02 21:29:59,21542811.08280,8017,725.922,12138876.33610,0
2023-01-02 21:30:00,16720.80,16799.00,16720.80,16751.90,7817.910,2023-01-02 21:59:59,131031225.03060,32553,5024.824,84222198.50110,0
2023-01-02 22:00:00,16751.90,16755.70,16716.70,16718.00,5315.062,2023-01-02 22:29:59,88957735.28710,24875,2183.482,36545766.72630,0
2023-01-02 22:30:00,16718.00,16718.90,16685.10,16694.60,5408.150,2023-01-02 22:59:59,90311520.42150,31001,2439.535,40737199.02070,0
2023-01-02 23:00:00,16694.60,16717.40,16683.50,16705.00,4874.445,2023-01-02 23:29:59,81419941.31140,24661,2564.995,42844581.31690,0
2023-01-02 23:30:00,16705.00,16705.10,16650.00,16666.00,6682.138,2023-01-02 23:59:59,111430573.79690,29845,2165.600,36113369.34470,0
2023-01-03 00:00:00,16665.90,16686.50,16639.50,16676.10,6282.904,2023-01-03 00:29:59,104703812.31510,29182,3233.149,53886933.59670,0
2023-01-03 00:30:00,16676.10,16699.70,16675.10,16689.10,2671.456,2023-01-03 00:59:59,44590962.51080,13424,1487.316,24825395.37330,0
2023-01-03 01:00:00,16689.00,16689.10,16645.50,16653.40,3947.091,2023-01-03 01:29:59,65772488.12330,19881,1571.792,26190568.47270,0
2023-01-03 01:30:00,16653.30,16673.90,16650.00,16670.50,2374.630,2023-01-03 01:59:59,39564821.84000,13900,1315.054,21910456.56490,0
2023-01-03 02:00:00,16670.40,16680.00,16666.60,16670.10,1708.857,2023-01-03 02:29:59,28493749.14310,10110,853.524,14231945.08680,0
2023-01-03 02:30:00,16670.00,16677.90,16665.20,16666.50,1266.106,2023-01-03 02:59:59,21109266.07670,7927,645.302,10759119.90890,0
2023-01-03 03:00:00,16666.50,16686.00,16661.50,16680.60,1989.937,2023-01-03 03:29:59,33177468.55580,10952,1108.009,18473487.89640,0
2023-01-03 03:30:00,16680.50,16694.00,16679.00,16684.50,1811.482,2023-01-03 03:59:59,30226182.85580,9430,1072.631,17897609.94860,0
2023-01-03 04:00:00,16684.40,16691.20,16681.50,16685.90,1135.999,2023-01-03 04:29:59,18955151.62290,7886,576.490,9619509.75370,0
2023-01-03 04:30:00,16685.90,16686.70,16675.20,16678.00,1195.005,2023-01-03 04:59:59,19933196.10280,7794,462.436,7713559.62500,0
2023-01-03 05:00:00,16677.90,16698.10,16677.70,16685.30,1876.209,2023-01-03 05:29:59,31313655.60680,10580,924.193,15424080.62520,0
2023-01-03 05:30:00,16685.30,16721.90,16685.20,16720.00,3806.705,2023-01-03 05:59:59,63597113.47430,20550,2335.020,39009128.06670,0
2023-01-03 06:00:00,16720.00,16757.90,16719.90,16753.90,9209.930,2023-01-03 06:29:59,154172172.21250,36460,5331.300,89244878.14700,0
2023-01-03 06:30:00,16754.00,16774.00,16717.70,16719.80,5738.226,2023-01-03 06:59:59,96067553.82880,26442,2503.824,41924683.49400,0
2023-01-03 07:00:00,16719.80,16724.90,16705.30,16707.90,3046.730,2023-01-03 07:29:59,50924250.34920,15422,1307.357,21852566.08070,0
2023-01-03 07:30:00,16708.00,16726.40,16700.60,16723.10,3388.551,2023-01-03 07:59:59,56640202.22340,15460,1806.613,30197211.59000,0
2023-01-03 08:00:00,16723.10,16728.90,16704.00,16711.90,3381.342,2023-01-03 08:29:59,56517818.29690,16472,1225.546,20484838.32120,0
2023-01-03 08:30:00,16711.90,16715.50,16691.70,16710.00,3441.001,2023-01-03 08:59:59,57469858.01610,18668,1547.434,25845327.40900,0
2023-01-03 09:00:00,16710.10,16728.80,16710.00,16720.20,2397.491,2023-01-03 09:29:59,40088576.39240,13459,1323.284,22126629.19220,0
2023-01-03 09:30:00,16720.30,16750.50,16720.20,16732.90,4135.419,2023-01-03 09:59:59,69222799.70950,19259,2245.776,37591429.34120,0
2023-01-03 10:00:00,16732.90,16740.90,16724.80,16731.90,2548.311,2023-01-03 10:29:59,42636511.40710,13067,1244.820,20827415.45590,0
2023-01-03 10:30:00,16732.00,16735.00,16716.00,16718.30,2226.623,2023-01-03 10:59:59,37246184.57760,11638,1108.729,18547053.07890,0
2023-01-03 11:00:00,16718.20,16722.70,16717.40,16719.10,1569.120,2023-01-03 11:29:59,26234931.02700,8779,790.583,13218225.66500,0
2023-01-03 11:30:00,16719.10,16729.80,16703.00,16714.20,2309.095,2023-01-03 11:59:59,38601656.06510,13761,1096.162,18324368.50520,0
2023-01-03 12:00:00,16714.20,16721.20,16702.30,16713.00,2812.850,2023-01-03 12:29:59,47008460.63550,14518,1328.275,22199598.32790,0
2023-01-03 12:30:00,16713.00,16718.10,16695.70,16703.70,3253.284,2023-01-03 12:59:59,54349941.45190,16034,1288.972,21535047.45540,0
2023-01-03 13:00:00,16703.80,16727.00,16703.70,16711.70,3646.281,2023-01-03 13:29:59,60958179.15380,17992,1731.947,28954574.60000,0
2023-01-03 13:30:00,16711.60,16732.20,16709.60,16718.10,1986.799,2023-01-03 13:59:59,33217160.17970,13135,1057.980,17688702.42170,0
2023-01-03 14:00:00,16718.20,16739.00,16717.70,16736.10,3469.954,2023-01-03 14:29:59,58052685.45670,18100,1751.710,29306191.65980,0
2023-01-03 14:30:00,16736.00,16764.90,16633.00,16653.10,29571.033,2023-01-03 14:59:59,493935190.82990,109386,13622.577,227642454.82310,0
2023-01-03 15:00:00,16653.10,16674.90,16610.00,16638.90,19616.383,2023-01-03 15:29:59,326529638.57240,78225,9008.375,149966872.30780,0
2023-01-03 15:30:00,16639.00,16673.30,16610.30,16670.80,9454.686,2023-01-03 15:59:59,157332564.80000,41676,5184.738,86285329.13810,0
2023-01-03 16:00:00,16670.90,16680.10,16627.10,16645.70,7789.124,2023-01-03 16:29:59,129715567.59640,37646,3759.597,62613885.37120,0
2023-01-03 16:30:00,16645.80,16658.60,16606.00,16617.30,7051.365,2023-01-03 16:59:59,117260257.95000,31802,3494.244,58109070.82830,0
2023-01-03 17:00:00,16617.30,16637.00,16610.10,16617.60,4735.891,2023-01-03 17:29:59,78725642.89430,23092,2271.732,37764326.25300,0
2023-01-03 17:30:00,16617.70,16632.80,16600.30,16626.00,4568.588,2023-01-03 17:59:59,75907183.07620,23396,2342.269,38918737.85710,0
2023-01-03 18:00:00,16626.10,16645.80,16621.20,16644.40,3070.663,2023-01-03 18:29:59,51067679.34540,17045,1704.073,28341357.67180,0
2023-01-03 18:30:00,16644.30,16644.90,16629.30,16637.70,2398.152,2023-01-03 18:59:59,39904019.11590,12814,1211.894,20165499.01920,0
2023-01-03 19:00:00,16637.60,16639.50,16615.10,16628.80,2552.150,2023-01-03 19:29:59,42438340.35490,13473,1263.098,21003255.66380,0
2023-01-03 19:30:00,16628.80,16652.00,16619.00,16637.70,2953.543,2023-01-03 19:59:59,49135965.92810,17226,1720.539,28625013.82850,0
2023-01-03 20:00:00,16637.60,16665.80,16636.00,16651.70,4636.982,2023-01-03 20:29:59,77212919.81020,21836,2452.035,40829191.49410,0
2023-01-03 20:30:00,16651.70,16662.60,16643.70,16656.10,2024.521,2023-01-03 20:59:59,33717574.42240,12466,990.505,16496877.87090,0
2023-01-03 21:00:00,16656.00,16664.00,16652.40,16662.00,1544.776,2023-01-03 21:29:59,25732107.68790,9190,766.790,12772873.08130,0
2023-01-03 21:30:00,16661.90,16665.70,16654.30,16658.80,2335.806,2023-01-03 21:59:59,38916436.16000,11587,1042.455,17368118.32850,0
2023-01-03 22:00:00,16658.80,16661.60,16642.90,16656.00,1951.112,2023-01-03 22:29:59,32488040.31720,11220,771.817,12851537.78570,0
2023-01-03 22:30:00,16656.10,16673.00,16645.00,16670.10,2117.522,2023-01-03 22:59:59,35276151.66600,12846,1178.094,19627526.51090,0
2023-01-03 23:00:00,16670.20,16688.20,16665.40,16670.40,4708.119,2023-01-03 23:29:59,78520446.01310,22485,2563.220,42750170.93890,0
2023-01-03 23:30:00,16670.40,16672.00,16660.20,16667.20,1362.401,2023-01-03 23:59:59,22706173.76350,9120,627.038,10450383.95430,0
2023-01-04 00:00:00,16667.30,16668.30,16656.00,16666.60,2396.518,2023-01-04 00:29:59,39931450.70330,12959,1152.382,19200501.50060,0
2023-01-04 00:30:00,16666.70,16668.40,16645.70,16655.60,1903.265,2023-01-04 00:59:59,31701480.83040,11500,837.168,13943592.43510,0
2023-01-04 01:00:00,16655.60,16730.00,16652.30,16706.20,10807.259,2023-01-04 01:29:59,180509520.81100,48875,6299.912,105219570.15260,0
2023-01-04 01:30:00,16706.10,16719.90,16688.50,16696.10,3476.294,2023-01-04 01:59:59,58063878.46130,18695,1517.755,25350985.20370,0
2023-01-04 02:00:00,16696.10,16719.90,16695.50,16711.00,2977.340,2023-01-04 02:29:59,49750619.91860,16961,1584.974,26484240.50360,0
2023-01-04 02:30:00,16711.10,16749.80,16711.00,16729.00,7799.923,2023-01-04 02:59:59,130513228.31590,35168,4420.757,73970261.36450,0
2023-01-04 03:00:00,16729.10,16848.00,16729.00,16795.30,29084.967,2023-01-04 03:29:59,488718961.81240,115729,15738.846,264444393.31840,0
2023-01-04 03:30:00,16795.20,16870.00,16795.20,16855.90,11634.528,2023-01-04 03:59:59,195882618.87370,47013,6724.812,113238325.46440,0
2023-01-04 04:00:00,16855.90,16904.40,16841.00,16841.10,16570.793,2023-01-04 04:29:59,279551101.37430,71309,7633.936,128806682.55130,0
2023-01-04 04:30:00,16841.10,16869.80,16841.00,16852.40,4330.050,2023-01-04 04:59:59,73002479.14800,23109,1977.359,33335994.29560,0
2023-01-04 05:00:00,16852.50,16856.50,16832.30,16843.80,4853.673,2023-01-04 05:29:59,81749210.43500,23740,2302.152,38774238.86320,0
2023-01-04 05:30:00,16843.90,16851.80,16833.00,16848.30,3002.717,2023-01-04 05:59:59,50570219.06700,16009,1451.095,24438685.77270,0
2023-01-04 06:00:00,16848.30,16858.00,16842.20,16854.40,3106.920,2023-01-04 06:29:59,52355276.17780,17230,1500.878,25291489.97470,0
2023-01-04 06:30:00,16854.40,16872.90,16844.50,16872.90,3414.314,2023-01-04 06:59:59,57555917.77170,18561,1882.520,31736407.12920,0
2023-01-04 07:00:00,16872.80,16885.40,16841.10,16847.90,6035.416,2023-01-04 07:29:59,101759470.69630,28757,2645.190,44602014.52520,0
2023-01-04 07:30:00,16848.00,16870.90,16843.20,16862.50,3569.831,2023-01-04 07:59:59,60178979.56890,18450,1831.811,30879153.24120,0
2023-01-04 08:00:00,16862.50,16913.60,16831.00,16841.90,12563.240,2023-01-04 08:29:59,211966598.94000,52343,6726.322,113516440.99460,0
2023-01-04 08:30:00,16841.90,16867.00,16826.70,16857.10,6095.734,2023-01-04 08:59:59,102697088.45720,29505,3354.029,56507393.76360,0
2023-01-04 09:00:00,16857.10,16860.40,16844.40,16850.00,2890.284,2023-01-04 09:29:59,48704920.15610,16162,1467.633,24731197.09640,0
2023-01-04 09:30:00,16849.90,16856.00,16824.50,16838.90,3723.989,2023-01-04 09:59:59,62717862.34600,19864,1704.150,28701042.23640,0
2023-01-04 10:00:00,16838.90,16840.90,16829.20,16838.60,2624.548,2023-01-04 10:29:59,44184069.59370,14164,1328.979,22373084.56780,0
2023-01-04 10:30:00,16838.60,16839.90,16826.10,16838.00,2223.315,2023-01-04 10:59:59,37424263.13620,14203,947.929,15956955.16010,0
2023-01-04 11:00:00,16837.90,16847.40,16832.20,16839.50,2209.111,2023-01-04 11:29:59,37201885.64320,12783,1101.163,18544569.15760,0
2023-01-04 11:30:00,16839.40,16846.00,16826.20,16826.80,2351.974,2023-01-04 11:59:59,39602152.12410,14247,985.866,16600377.53810,0
2023-01-04 12:00:00,16826.70,16838.00,16817.20,16834.70,4673.368,2023-01-04 12:29:59,78643159.11820,22136,2465.399,41489151.06200,0
2023-01-04 12:30:00,16834.60,16838.70,16800.10,16808.00,6211.327,2023-01-04 12:59:59,104429277.05480,27747,2924.695,49172448.80410,0
2023-01-04 13:00:00,16808.00,16829.80,16804.30,16818.70,3751.770,2023-01-04 13:29:59,63099472.83150,18943,1919.743,32286357.91690,0
2023-01-04 13:30:00,16818.80,16822.70,16814.00,16820.10,1831.689,2023-01-04 13:59:59,30806049.64420,10896,954.660,16055971.16290,0
2023-01-04 14:00:00,16820.20,16821.00,16792.60,16809.20,5240.514,2023-01-04 14:29:59,88063285.60860,25709,2509.293,42166350.41830,0
2023-01-04 14:30:00,16809.30,16852.10,16789.00,16821.00,10648.107,2023-01-04 14:59:59,179144376.95230,53823,5758.550,96892162.43320,0
2023-01-04 15:00:00,16820.90,16840.00,16759.30,16812.60,19775.222,2023-01-04 15:29:59,332064319.77370,86983,9725.182,163315785.61430,0
2023-01-04 15:30:00,16812.70,16850.40,16799.50,16846.50,8342.147,2023-01-04 15:59:59,140386349.88200,38560,4354.600,73285797.27780,0
2023-01-04 16:00:00,16846.50,16890.80,16824.30,16859.10,12775.820,2023-01-04 16:29:59,215416744.77320,54968,6860.588,115681092.92820,0
2023-01-04 16:30:00,16859.20,16874.20,16834.10,16850.70,5631.150,2023-01-04 16:59:59,94899216.03770,28968,2545.946,42906650.37290,0
2023-01-04 17:00:00,16850.80,16870.70,16841.80,16866.50,2804.148,2023-01-04 17:29:59,47261689.92510,17174,1442.913,24320718.02160,0
2023-01-04 17:30:00,16866.50,16945.60,16866.40,16885.40,18078.355,2023-01-04 17:59:59,305605289.42000,76480,9976.678,168656607.92490,0
2023-01-04 18:00:00,16885.40,16921.00,16864.00,16910.90,7623.392,2023-01-04 18:29:59,128791930.42130,38885,3942.572,66610984.91300,0
2023-01-04 18:30:00,16911.00,16980.00,16910.90,16942.00,15915.784,2023-01-04 18:59:59,269765328.60963,70680,8332.838,141239433.99043,0
2023-01-04 19:00:00,16941.90,16984.60,16780.00,16804.70,34414.370,2023-01-04 19:29:59,580945330.73480,134322,15216.959,256910246.99810,0
2023-01-04 19:30:00,16804.70,16836.90,16777.70,16835.90,12208.818,2023-01-04 19:59:59,205273568.65470,55909,6629.217,111464060.10780,0
2023-01-04 20:00:00,16835.90,16844.20,16820.20,16830.20,4936.588,2023-01-04 20:29:59,83088695.41680,25008,2781.247,46813600.20880,0
2023-01-04 20:30:00,16830.10,16832.10,16766.00,16801.20,9608.735,2023-01-04 20:59:59,161368081.57770,42242,4110.662,69037430.51860,0
2023-01-04 21:00:00,16801.10,16819.70,16789.10,16819.50,3397.218,2023-01-04 21:29:59,57085073.47440,18683,1972.696,33149893.03570,0
2023-01-04 21:30:00,16819.40,16820.40,16806.30,16819.40,1861.468,2023-01-04 21:59:59,31299735.47990,11478,859.119,14445646.25360,0
2023-01-04 22:00:00,16819.30,16823.10,16808.50,16820.30,1951.998,2023-01-04 22:29:59,32826311.03960,11122,923.456,15530369.23740,0
2023-01-04 22:30:00,16820.30,16837.20,16815.20,16818.70,1918.983,2023-01-04 22:59:59,32291240.68670,13084,1092.039,18376554.78090,0
2023-01-04 23:00:00,16818.70,16846.90,16807.30,16844.50,3229.692,2023-01-04 23:29:59,54357960.12320,19844,1680.079,28277103.41040,0
2023-01-04 23:30:00,16844.60,16860.90,16841.90,16842.10,3271.172,2023-01-04 23:59:59,55121060.18710,17331,1656.376,27911456.91310,0
2023-01-05 00:00:00,16842.20,16869.00,16841.00,16857.90,4598.805,2023-01-05 00:29:59,77516200.18440,19794,2609.669,43987143.77600,0
2023-01-05 00:30:00,16857.90,16857.90,16817.40,16819.90,3701.118,2023-01-05 00:59:59,62315918.99730,20138,1161.200,19550984.01280,0
2023-01-05 01:00:00,16819.80,16827.40,16800.00,16826.40,4005.705,2023-01-05 01:29:59,67350219.07010,19979,1654.756,27825557.09770,0
2023-01-05 01:30:00,16826.50,16842.50,16825.00,16825.00,1983.523,2023-01-05 01:59:59,33391527.33300,13445,1113.890,18752220.13090,0
2023-01-05 02:00:00,16825.00,16828.60,16816.90,16820.30,1395.836,2023-01-05 02:29:59,23482897.85770,10678,749.700,12612679.41430,0
2023-01-05 02:30:00,16820.30,16836.60,16820.00,16827.90,985.986,2023-01-05 02:59:59,16593181.29220,8625,565.961,9524562.27490,0
2023-01-05 03:00:00,16827.90,16828.30,16815.00,16820.10,1314.951,2023-01-05 03:29:59,22120171.30220,10349,639.484,10757434.86370,0
2023-01-05 03:30:00,16820.00,16820.60,16810.30,16819.00,1533.079,2023-01-05 03:59:59,25780524.19410,10420,648.058,10898306.44460,0
2023-01-05 04:00:00,16819.00,16828.50,16815.00,16823.70,1272.617,2023-01-05 04:29:59,21408471.70080,8915,699.162,11762011.80290,0
2023-01-05 04:30:00,16823.70,16834.70,16822.40,16829.10,1277.158,2023-01-05 04:59:59,21492313.07420,8999,804.348,13535723.76050,0
