timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2023-01-01 08:00:00,1195.07,1196.79,1193.56,1196.55,76328.423,2023-01-01 09:59:59,91224089.92109,40436,39554.094,47275611.08313,0
2023-01-01 10:00:00,1196.56,1197.68,1195.35,1196.40,73871.908,2023-01-01 11:59:59,88381060.01565,37275,38029.700,45500751.58344,0
2023-01-01 12:00:00,1196.40,1198.61,1192.99,1194.99,137739.071,2023-01-01 13:59:59,164714790.65800,62711,59554.618,71232895.36523,0
2023-01-01 14:00:00,1195.00,1196.71,1193.86,1196.52,69267.523,2023-01-01 15:59:59,82784403.57889,42540,35598.257,42546731.01441,0
2023-01-01 16:00:00,1196.51,1203.83,1195.50,1200.34,230750.012,2023-01-01 17:59:59,276781783.17105,94893,124212.037,148994675.17179,0
2023-01-01 18:00:00,1200.34,1204.67,1200.34,1201.47,149935.692,2023-01-01 19:59:59,180258069.10433,76915,81068.139,97468134.86431,0
2023-01-01 20:00:00,1201.47,1204.79,1200.12,1202.59,91592.645,2023-01-01 21:59:59,110100846.75193,50245,47490.584,57089776.77095,0
2023-01-01 22:00:00,1202.59,1202.93,1198.71,1199.96,107637.060,2023-01-01 23:59:59,129246964.77957,50626,50048.299,60095551.02766,0
2023-01-02 00:00:00,1199.96,1200.83,1191.50,1194.55,256148.824,2023-01-02 01:59:59,306320577.28603,100519,117455.815,140470549.47759,0
2023-01-02 02:00:00,1194.55,1203.32,1193.73,1201.42,165969.276,2023-01-02 03:59:59,198967173.54904,74586,93528.620,112113424.46474,0
2023-01-02 04:00:00,1201.43,1202.74,1199.12,1201.91,143414.660,2023-01-02 05:59:59,172226226.42139,69380,71485.806,85851346.80309,0
2023-01-02 06:00:00,1201.91,1222.00,1199.75,1212.82,605584.080,2023-01-02 07:59:59,733501695.91136,238935,338512.844,410043787.43565,0
2023-01-02 08:00:00,1212.83,1218.84,1212.14,1216.55,299124.372,2023-01-02 09:59:59,363708644.17021,124429,149332.176,181582718.51941,0
2023-01-02 10:00:00,1216.55,1225.00,1213.50,1216.72,312372.636,2023-01-02 11:59:59,380398309.80165,129981,156202.321,190283621.43152,0
2023-01-02 12:00:00,1216.71,1218.37,1213.30,1214.20,162370.797,2023-01-02 13:59:59,197390567.99893,72468,75425.448,91697386.71794,0
2023-01-02 14:00:00,1214.21,1220.99,1214.20,1218.50,273478.487,2023-01-02 15:59:59,332955578.64005,106423,148199.484,180432032.17743,0
